公历日期,星期,农历年,农历月,农历日,年干支,属相,闰月,月干支,日干支,节气,节气时间,公历节日,农历节日,特殊节日,数九数伏
2047/7/10,星期三,2047,闰五月,十八,丁卯,兔,5,丁未,乙亥,,,,,,
2047/7/11,星期四,2047,闰五月,十九,丁卯,兔,5,丁未,丙子,,,,,,
2047/7/12,星期五,2047,闰五月,二十,丁卯,兔,5,丁未,丁丑,,,,,,
2047/7/13,星期六,2047,闰五月,廿一,丁卯,兔,5,丁未,戊寅,,,,,,
2047/7/14,星期日,2047,闰五月,廿二,丁卯,兔,5,丁未,己卯,,,,,,
2047/7/15,星期一,2047,闰五月,廿三,丁卯,兔,5,丁未,庚辰,,,,,,初伏第一天
2047/7/16,星期二,2047,闰五月,廿四,丁卯,兔,5,丁未,辛巳,,,,,,初伏第二天
2047/7/17,星期三,2047,闰五月,廿五,丁卯,兔,5,丁未,壬午,,,,,,初伏第三天
2047/7/18,星期四,2047,闰五月,廿六,丁卯,兔,5,丁未,癸未,,,,,,初伏第四天
2047/7/19,星期五,2047,闰五月,廿七,丁卯,兔,5,丁未,甲申,,,,,,初伏第五天
2047/7/20,星期六,2047,闰五月,廿八,丁卯,兔,5,丁未,乙酉,,,,,,初伏第六天
2047/7/21,星期日,2047,闰五月,廿九,丁卯,兔,5,丁未,丙戌,,,,,,初伏第七天
2047/7/22,星期一,2047,闰五月,三十,丁卯,兔,5,丁未,丁亥,,,,,,初伏第八天
2047/7/23,星期二,2047,六月,初一,丁卯,兔,5,丁未,戊子,大暑,4:54:44,,,,初伏第九天
2047/7/24,星期三,2047,六月,初二,丁卯,兔,5,丁未,己丑,,,,,,初伏第十天
2047/7/25,星期四,2047,六月,初三,丁卯,兔,5,丁未,庚寅,,,,,,中伏第一天
2047/7/26,星期五,2047,六月,初四,丁卯,兔,5,丁未,辛卯,,,,,,中伏第二天
2047/7/27,星期六,2047,六月,初五,丁卯,兔,5,丁未,壬辰,,,,,,中伏第三天
2047/7/28,星期日,2047,六月,初六,丁卯,兔,5,丁未,癸巳,,,,,,中伏第四天
2047/7/29,星期一,2047,六月,初七,丁卯,兔,5,丁未,甲午,,,,,,中伏第五天
2047/7/30,星期二,2047,六月,初八,丁卯,兔,5,丁未,乙未,,,,,,中伏第六天
2047/7/31,星期三,2047,六月,初九,丁卯,兔,5,丁未,丙申,,,,,,中伏第七天
2047/8/1,星期四,2047,六月,初十 ,丁卯,兔,5,丁未,丁酉,,,建军节,,,中伏第八天
2047/8/2,星期五,2047,六月,十一,丁卯,兔,5,丁未,戊戌,,,,,,中伏第九天
2047/8/3,星期六,2047,六月,十二,丁卯,兔,5,丁未,己亥,,,,,,中伏第十天
2047/8/4,星期日,2047,六月,十三,丁卯,兔,5,丁未,庚子,,,,,,闰中伏第一天
2047/8/5,星期一,2047,六月,十四,丁卯,兔,5,丁未,辛丑,,,,,,闰中伏第二天
2047/8/6,星期二,2047,六月,十五,丁卯,兔,5,丁未,壬寅,,,,,,闰中伏第三天
2047/8/7,星期三,2047,六月,十六,丁卯,兔,5,戊申,癸卯,立秋,21:25:08,,,,闰中伏第四天
2047/8/8,星期四,2047,六月,十七,丁卯,兔,5,戊申,甲辰,,,,,,闰中伏第五天
2047/8/9,星期五,2047,六月,十八,丁卯,兔,5,戊申,乙巳,,,,,,闰中伏第六天
2047/8/10,星期六,2047,六月,十九,丁卯,兔,5,戊申,丙午,,,,,,闰中伏第七天
2047/8/11,星期日,2047,六月,二十,丁卯,兔,5,戊申,丁未,,,,,,闰中伏第八天
2047/8/12,星期一,2047,六月,廿一,丁卯,兔,5,戊申,戊申,,,,,,闰中伏第九天
2047/8/13,星期二,2047,六月,廿二,丁卯,兔,5,戊申,己酉,,,,,,闰中伏第十天
2047/8/14,星期三,2047,六月,廿三,丁卯,兔,5,戊申,庚戌,,,,,,末伏第一天
2047/8/15,星期四,2047,六月,廿四,丁卯,兔,5,戊申,辛亥,,,,,,末伏第二天
2047/8/16,星期五,2047,六月,廿五,丁卯,兔,5,戊申,壬子,,,,,,末伏第三天
2047/8/17,星期六,2047,六月,廿六,丁卯,兔,5,戊申,癸丑,,,,,,末伏第四天
2047/8/18,星期日,2047,六月,廿七,丁卯,兔,5,戊申,甲寅,,,,,,末伏第五天
2047/8/19,星期一,2047,六月,廿八,丁卯,兔,5,戊申,乙卯,,,,,,末伏第六天
2047/8/20,星期二,2047,六月,廿九,丁卯,兔,5,戊申,丙辰,,,,,,末伏第七天
2047/8/21,星期三,2047,七月,初一,丁卯,兔,5,戊申,丁巳,,,,,,末伏第八天
2047/8/22,星期四,2047,七月,初二,丁卯,兔,5,戊申,戊午,,,,,,末伏第九天
2047/8/23,星期五,2047,七月,初三,丁卯,兔,5,戊申,己未,处暑,12:10:08,,,,末伏第十天
2047/8/24,星期六,2047,七月,初四,丁卯,兔,5,戊申,庚申,,,,,,
2047/8/25,星期日,2047,七月,初五,丁卯,兔,5,戊申,辛酉,,,,,,
2047/8/26,星期一,2047,七月,初六,丁卯,兔,5,戊申,壬戌,,,,,,
2047/8/27,星期二,2047,七月,初七,丁卯,兔,5,戊申,癸亥,,,,七夕,,
2047/8/28,星期三,2047,七月,初八,丁卯,兔,5,戊申,甲子,,,,,,
2047/8/29,星期四,2047,七月,初九,丁卯,兔,5,戊申,乙丑,,,,,,
2047/8/30,星期五,2047,七月,初十 ,丁卯,兔,5,戊申,丙寅,,,,,,
2047/8/31,星期六,2047,七月,十一,丁卯,兔,5,戊申,丁卯,,,,,,
2047/9/1,星期日,2047,七月,十二,丁卯,兔,5,戊申,戊辰,,,,,,
2047/9/2,星期一,2047,七月,十三,丁卯,兔,5,戊申,己巳,,,,,,
2047/9/3,星期二,2047,七月,十四,丁卯,兔,5,戊申,庚午,,,,,,
2047/9/4,星期三,2047,七月,十五,丁卯,兔,5,戊申,辛未,,,,,,
2047/9/5,星期四,2047,七月,十六,丁卯,兔,5,戊申,壬申,,,,,,
2047/9/6,星期五,2047,七月,十七,丁卯,兔,5,戊申,癸酉,,,,,,
2047/9/7,星期六,2047,七月,十八,丁卯,兔,5,戊申,甲戌,,,,,,
2047/9/8,星期日,2047,七月,十九,丁卯,兔,5,己酉,乙亥,白露,0:37:26,,,,
2047/9/9,星期一,2047,七月,二十,丁卯,兔,5,己酉,丙子,,,,,,
2047/9/10,星期二,2047,七月,廿一,丁卯,兔,5,己酉,丁丑,,,,,,
2047/9/11,星期三,2047,七月,廿二,丁卯,兔,5,己酉,戊寅,,,,,,
2047/9/12,星期四,2047,七月,廿三,丁卯,兔,5,己酉,己卯,,,,,,
2047/9/13,星期五,2047,七月,廿四,丁卯,兔,5,己酉,庚辰,,,,,,
2047/9/14,星期六,2047,七月,廿五,丁卯,兔,5,己酉,辛巳,,,,,,
2047/9/15,星期日,2047,七月,廿六,丁卯,兔,5,己酉,壬午,,,,,,
2047/9/16,星期一,2047,七月,廿七,丁卯,兔,5,己酉,癸未,,,,,,
2047/9/17,星期二,2047,七月,廿八,丁卯,兔,5,己酉,甲申,,,,,,
2047/9/18,星期三,2047,七月,廿九,丁卯,兔,5,己酉,乙酉,,,,,,
2047/9/19,星期四,2047,七月,三十,丁卯,兔,5,己酉,丙戌,,,,,,
2047/9/20,星期五,2047,八月,初一,丁卯,兔,5,己酉,丁亥,,,,,,
2047/9/21,星期六,2047,八月,初二,丁卯,兔,5,己酉,戊子,,,,,,
2047/9/22,星期日,2047,八月,初三,丁卯,兔,5,己酉,己丑,,,,,,
2047/9/23,星期一,2047,八月,初四,丁卯,兔,5,己酉,庚寅,秋分,10:07:21,农民丰收节,,,
2047/9/24,星期二,2047,八月,初五,丁卯,兔,5,己酉,辛卯,,,,,,
2047/9/25,星期三,2047,八月,初六,丁卯,兔,5,己酉,壬辰,,,,,,
2047/9/26,星期四,2047,八月,初七,丁卯,兔,5,己酉,癸巳,,,,,,
2047/9/27,星期五,2047,八月,初八,丁卯,兔,5,己酉,甲午,,,,,,
2047/9/28,星期六,2047,八月,初九,丁卯,兔,5,己酉,乙未,,,,,,
2047/9/29,星期日,2047,八月,初十 ,丁卯,兔,5,己酉,丙申,,,,,,
2047/9/30,星期一,2047,八月,十一,丁卯,兔,5,己酉,丁酉,,,,,,
2047/10/1,星期二,2047,八月,十二,丁卯,兔,5,己酉,戊戌,,,国庆节,,,
2047/10/2,星期三,2047,八月,十三,丁卯,兔,5,己酉,己亥,,,,,,
2047/10/3,星期四,2047,八月,十四,丁卯,兔,5,己酉,庚子,,,,,,
2047/10/4,星期五,2047,八月,十五,丁卯,兔,5,己酉,辛丑,,,,中秋节,,
2047/10/5,星期六,2047,八月,十六,丁卯,兔,5,己酉,壬寅,,,,,,
2047/10/6,星期日,2047,八月,十七,丁卯,兔,5,己酉,癸卯,,,,,,
2047/10/7,星期一,2047,八月,十八,丁卯,兔,5,己酉,甲辰,,,,,,
2047/10/8,星期二,2047,八月,十九,丁卯,兔,5,庚戌,乙巳,寒露,16:36:57,,,,
2047/10/9,星期三,2047,八月,二十,丁卯,兔,5,庚戌,丙午,,,,,,
2047/10/10,星期四,2047,八月,廿一,丁卯,兔,5,庚戌,丁未,,,,,,
2047/10/11,星期五,2047,八月,廿二,丁卯,兔,5,庚戌,戊申,,,,,,
2047/10/12,星期六,2047,八月,廿三,丁卯,兔,5,庚戌,己酉,,,,,,
2047/10/13,星期日,2047,八月,廿四,丁卯,兔,5,庚戌,庚戌,,,,,,
2047/10/14,星期一,2047,八月,廿五,丁卯,兔,5,庚戌,辛亥,,,,,,
2047/10/15,星期二,2047,八月,廿六,丁卯,兔,5,庚戌,壬子,,,,,,
2047/10/16,星期三,2047,八月,廿七,丁卯,兔,5,庚戌,癸丑,,,,,,
2047/10/17,星期四,2047,八月,廿八,丁卯,兔,5,庚戌,甲寅,,,,,,
2047/10/18,星期五,2047,八月,廿九,丁卯,兔,5,庚戌,乙卯,,,,,,
2047/10/19,星期六,2047,九月,初一,丁卯,兔,5,庚戌,丙辰,,,,,,
2047/10/20,星期日,2047,九月,初二,丁卯,兔,5,庚戌,丁巳,,,,,,
2047/10/21,星期一,2047,九月,初三,丁卯,兔,5,庚戌,戊午,,,,,,
2047/10/22,星期二,2047,九月,初四,丁卯,兔,5,庚戌,己未,,,,,,
2047/10/23,星期三,2047,九月,初五,丁卯,兔,5,庚戌,庚申,霜降,19:47:50,,,,
2047/10/24,星期四,2047,九月,初六,丁卯,兔,5,庚戌,辛酉,,,,,,
2047/10/25,星期五,2047,九月,初七,丁卯,兔,5,庚戌,壬戌,,,,,,
2047/10/26,星期六,2047,九月,初八,丁卯,兔,5,庚戌,癸亥,,,,,,
2047/10/27,星期日,2047,九月,初九,丁卯,兔,5,庚戌,甲子,,,,重阳节,,
2047/10/28,星期一,2047,九月,初十 ,丁卯,兔,5,庚戌,乙丑,,,,,,
2047/10/29,星期二,2047,九月,十一,丁卯,兔,5,庚戌,丙寅,,,,,,
2047/10/30,星期三,2047,九月,十二,丁卯,兔,5,庚戌,丁卯,,,,,,
2047/10/31,星期四,2047,九月,十三,丁卯,兔,5,庚戌,戊辰,,,万圣节,,,
2047/11/1,星期五,2047,九月,十四,丁卯,兔,5,庚戌,己巳,,,,,,
2047/11/2,星期六,2047,九月,十五,丁卯,兔,5,庚戌,庚午,,,,,,
2047/11/3,星期日,2047,九月,十六,丁卯,兔,5,庚戌,辛未,,,,,,
2047/11/4,星期一,2047,九月,十七,丁卯,兔,5,庚戌,壬申,,,,,,
2047/11/5,星期二,2047,九月,十八,丁卯,兔,5,庚戌,癸酉,,,,,,
2047/11/6,星期三,2047,九月,十九,丁卯,兔,5,庚戌,甲戌,,,,,,
2047/11/7,星期四,2047,九月,二十,丁卯,兔,5,辛亥,乙亥,立冬,20:06:36,,,,
2047/11/8,星期五,2047,九月,廿一,丁卯,兔,5,辛亥,丙子,,,,,,
2047/11/9,星期六,2047,九月,廿二,丁卯,兔,5,辛亥,丁丑,,,,,,
2047/11/10,星期日,2047,九月,廿三,丁卯,兔,5,辛亥,戊寅,,,,,,
2047/11/11,星期一,2047,九月,廿四,丁卯,兔,5,辛亥,己卯,,,,,,
2047/11/12,星期二,2047,九月,廿五,丁卯,兔,5,辛亥,庚辰,,,,,,
2047/11/13,星期三,2047,九月,廿六,丁卯,兔,5,辛亥,辛巳,,,,,,
2047/11/14,星期四,2047,九月,廿七,丁卯,兔,5,辛亥,壬午,,,,,,
2047/11/15,星期五,2047,九月,廿八,丁卯,兔,5,辛亥,癸未,,,,,,
2047/11/16,星期六,2047,九月,廿九,丁卯,兔,5,辛亥,甲申,,,,,,
2047/11/17,星期日,2047,十月,初一,丁卯,兔,5,辛亥,乙酉,,,,,,
2047/11/18,星期一,2047,十月,初二,丁卯,兔,5,辛亥,丙戌,,,,,,
2047/11/19,星期二,2047,十月,初三,丁卯,兔,5,辛亥,丁亥,,,,,,
2047/11/20,星期三,2047,十月,初四,丁卯,兔,5,辛亥,戊子,,,,,,
2047/11/21,星期四,2047,十月,初五,丁卯,兔,5,辛亥,己丑,,,,,,
2047/11/22,星期五,2047,十月,初六,丁卯,兔,5,辛亥,庚寅,小雪,17:37:32,,,,
2047/11/23,星期六,2047,十月,初七,丁卯,兔,5,辛亥,辛卯,,,,,,
2047/11/24,星期日,2047,十月,初八,丁卯,兔,5,辛亥,壬辰,,,,,,
2047/11/25,星期一,2047,十月,初九,丁卯,兔,5,辛亥,癸巳,,,,,,
2047/11/26,星期二,2047,十月,初十 ,丁卯,兔,5,辛亥,甲午,,,,,,
2047/11/27,星期三,2047,十月,十一,丁卯,兔,5,辛亥,乙未,,,,,,
2047/11/28,星期四,2047,十月,十二,丁卯,兔,5,辛亥,丙申,,,,,,
2047/11/29,星期五,2047,十月,十三,丁卯,兔,5,辛亥,丁酉,,,,,,
2047/11/30,星期六,2047,十月,十四,丁卯,兔,5,辛亥,戊戌,,,,,,
2047/12/1,星期日,2047,十月,十五,丁卯,兔,5,辛亥,己亥,,,,,,
2047/12/2,星期一,2047,十月,十六,丁卯,兔,5,辛亥,庚子,,,,,,
2047/12/3,星期二,2047,十月,十七,丁卯,兔,5,辛亥,辛丑,,,,,,
2047/12/4,星期三,2047,十月,十八,丁卯,兔,5,辛亥,壬寅,,,,,,
2047/12/5,星期四,2047,十月,十九,丁卯,兔,5,辛亥,癸卯,,,,,,
2047/12/6,星期五,2047,十月,二十,丁卯,兔,5,辛亥,甲辰,,,,,,
2047/12/7,星期六,2047,十月,廿一,丁卯,兔,5,壬子,乙巳,大雪,13:10:17,,,,
2047/12/8,星期日,2047,十月,廿二,丁卯,兔,5,壬子,丙午,,,,,,
2047/12/9,星期一,2047,十月,廿三,丁卯,兔,5,壬子,丁未,,,,,,
2047/12/10,星期二,2047,十月,廿四,丁卯,兔,5,壬子,戊申,,,,,,
2047/12/11,星期三,2047,十月,廿五,丁卯,兔,5,壬子,己酉,,,,,,
2047/12/12,星期四,2047,十月,廿六,丁卯,兔,5,壬子,庚戌,,,,,,
2047/12/13,星期五,2047,十月,廿七,丁卯,兔,5,壬子,辛亥,,,,,,
2047/12/14,星期六,2047,十月,廿八,丁卯,兔,5,壬子,壬子,,,,,,
2047/12/15,星期日,2047,十月,廿九,丁卯,兔,5,壬子,癸丑,,,,,,
2047/12/16,星期一,2047,十月,三十,丁卯,兔,5,壬子,甲寅,,,,,,
2047/12/17,星期二,2047,冬月,初一,丁卯,兔,5,壬子,乙卯,,,,,,
2047/12/18,星期三,2047,冬月,初二,丁卯,兔,5,壬子,丙辰,,,,,,
2047/12/19,星期四,2047,冬月,初三,丁卯,兔,5,壬子,丁巳,,,,,,
2047/12/20,星期五,2047,冬月,初四,丁卯,兔,5,壬子,戊午,,,,,,
2047/12/21,星期六,2047,冬月,初五,丁卯,兔,5,壬子,己未,,,,,,
2047/12/22,星期日,2047,冬月,初六,丁卯,兔,5,壬子,庚申,冬至,7:06:29,,,,一九第一天
2047/12/23,星期一,2047,冬月,初七,丁卯,兔,5,壬子,辛酉,,,,,,一九第二天
2047/12/24,星期二,2047,冬月,初八,丁卯,兔,5,壬子,壬戌,,,平安夜,,,一九第三天
2047/12/25,星期三,2047,冬月,初九,丁卯,兔,5,壬子,癸亥,,,圣诞节,,,一九第四天
2047/12/26,星期四,2047,冬月,初十 ,丁卯,兔,5,壬子,甲子,,,,,,一九第五天
2047/12/27,星期五,2047,冬月,十一,丁卯,兔,5,壬子,乙丑,,,,,,一九第六天
2047/12/28,星期六,2047,冬月,十二,丁卯,兔,5,壬子,丙寅,,,,,,一九第七天
2047/12/29,星期日,2047,冬月,十三,丁卯,兔,5,壬子,丁卯,,,,,,一九第八天
2047/12/30,星期一,2047,冬月,十四,丁卯,兔,5,壬子,戊辰,,,,,,一九第九天
2047/12/31,星期二,2047,冬月,十五,丁卯,兔,5,壬子,己巳,,,,,,二九第一天
2048/1/1,星期三,2047,冬月,十六,丁卯,兔,5,壬子,庚午,,,元旦,,,二九第二天
2048/1/2,星期四,2047,冬月,十七,丁卯,兔,5,壬子,辛未,,,,,,二九第三天
2048/1/3,星期五,2047,冬月,十八,丁卯,兔,5,壬子,壬申,,,,,,二九第四天
2048/1/4,星期六,2047,冬月,十九,丁卯,兔,5,壬子,癸酉,,,,,,二九第五天
2048/1/5,星期日,2047,冬月,二十,丁卯,兔,5,壬子,甲戌,,,,,,二九第六天
2048/1/6,星期一,2047,冬月,廿一,丁卯,兔,5,癸丑,乙亥,小寒,0:28:38,,,,二九第七天
2048/1/7,星期二,2047,冬月,廿二,丁卯,兔,5,癸丑,丙子,,,,,,二九第八天
2048/1/8,星期三,2047,冬月,廿三,丁卯,兔,5,癸丑,丁丑,,,,,,二九第九天
2048/1/9,星期四,2047,冬月,廿四,丁卯,兔,5,癸丑,戊寅,,,,,,三九第一天
2048/1/10,星期五,2047,冬月,廿五,丁卯,兔,5,癸丑,己卯,,,,,,三九第二天
2048/1/11,星期六,2047,冬月,廿六,丁卯,兔,5,癸丑,庚辰,,,,,,三九第三天
2048/1/12,星期日,2047,冬月,廿七,丁卯,兔,5,癸丑,辛巳,,,,,,三九第四天
2048/1/13,星期一,2047,冬月,廿八,丁卯,兔,5,癸丑,壬午,,,,,,三九第五天
2048/1/14,星期二,2047,冬月,廿九,丁卯,兔,5,癸丑,癸未,,,,,,三九第六天
2048/1/15,星期三,2047,腊月,初一,丁卯,兔,5,癸丑,甲申,,,,,,三九第七天
2048/1/16,星期四,2047,腊月,初二,丁卯,兔,5,癸丑,乙酉,,,,,,三九第八天
2048/1/17,星期五,2047,腊月,初三,丁卯,兔,5,癸丑,丙戌,,,,,,三九第九天
2048/1/18,星期六,2047,腊月,初四,丁卯,兔,5,癸丑,丁亥,,,,,,四九第一天
2048/1/19,星期日,2047,腊月,初五,丁卯,兔,5,癸丑,戊子,,,,,,四九第二天
2048/1/20,星期一,2047,腊月,初六,丁卯,兔,5,癸丑,己丑,大寒,17:46:21,,,,四九第三天
2048/1/21,星期二,2047,腊月,初七,丁卯,兔,5,癸丑,庚寅,,,,,,四九第四天
2048/1/22,星期三,2047,腊月,初八,丁卯,兔,5,癸丑,辛卯,,,,腊八节,,四九第五天
2048/1/23,星期四,2047,腊月,初九,丁卯,兔,5,癸丑,壬辰,,,,,,四九第六天
2048/1/24,星期五,2047,腊月,初十 ,丁卯,兔,5,癸丑,癸巳,,,,,,四九第七天
2048/1/25,星期六,2047,腊月,十一,丁卯,兔,5,癸丑,甲午,,,,,,四九第八天
2048/1/26,星期日,2047,腊月,十二,丁卯,兔,5,癸丑,乙未,,,,,,四九第九天
2048/1/27,星期一,2047,腊月,十三,丁卯,兔,5,癸丑,丙申,,,,,,五九第一天
2048/1/28,星期二,2047,腊月,十四,丁卯,兔,5,癸丑,丁酉,,,,,,五九第二天
2048/1/29,星期三,2047,腊月,十五,丁卯,兔,5,癸丑,戊戌,,,,,,五九第三天
2048/1/30,星期四,2047,腊月,十六,丁卯,兔,5,癸丑,己亥,,,,,,五九第四天
2048/1/31,星期五,2047,腊月,十七,丁卯,兔,5,癸丑,庚子,,,,,,五九第五天
2048/2/1,星期六,2047,腊月,十八,丁卯,兔,5,癸丑,辛丑,,,,,,五九第六天
2048/2/2,星期日,2047,腊月,十九,丁卯,兔,5,癸丑,壬寅,,,,,,五九第七天
2048/2/3,星期一,2047,腊月,二十,丁卯,兔,5,癸丑,癸卯,,,,,,五九第八天
2048/2/4,星期二,2047,腊月,廿一,丁卯,兔,5,壬寅,甲辰,立春,12:03:52,,,,五九第九天
2048/2/5,星期三,2047,腊月,廿二,丁卯,兔,5,壬寅,乙巳,,,,,,六九第一天
2048/2/6,星期四,2047,腊月,廿三,丁卯,兔,5,壬寅,丙午,,,,小年,,六九第二天
2048/2/7,星期五,2047,腊月,廿四,丁卯,兔,5,壬寅,丁未,,,,,,六九第三天
2048/2/8,星期六,2047,腊月,廿五,丁卯,兔,5,壬寅,戊申,,,,,,六九第四天
2048/2/9,星期日,2047,腊月,廿六,丁卯,兔,5,壬寅,己酉,,,,,,六九第五天
2048/2/10,星期一,2047,腊月,廿七,丁卯,兔,5,壬寅,庚戌,,,,,,六九第六天
2048/2/11,星期二,2047,腊月,廿八,丁卯,兔,5,壬寅,辛亥,,,,,,六九第七天
2048/2/12,星期三,2047,腊月,廿九,丁卯,兔,5,壬寅,壬子,,,,,,六九第八天
2048/2/13,星期四,2047,腊月,三十,丁卯,兔,5,壬寅,癸丑,,,,除夕,,六九第九天
2048/2/14,星期五,2048,正月,初一,戊辰,龙,0,甲寅,甲寅,,,情人节,春节,,七九第一天
2048/2/15,星期六,2048,正月,初二,戊辰,龙,0,甲寅,乙卯,,,,,,七九第二天
2048/2/16,星期日,2048,正月,初三,戊辰,龙,0,甲寅,丙辰,,,,,,七九第三天
2048/2/17,星期一,2048,正月,初四,戊辰,龙,0,甲寅,丁巳,,,,,,七九第四天
2048/2/18,星期二,2048,正月,初五,戊辰,龙,0,甲寅,戊午,,,,,,七九第五天
2048/2/19,星期三,2048,正月,初六,戊辰,龙,0,甲寅,己未,雨水,7:47:45,,,,七九第六天
2048/2/20,星期四,2048,正月,初七,戊辰,龙,0,甲寅,庚申,,,,,,七九第七天
2048/2/21,星期五,2048,正月,初八,戊辰,龙,0,甲寅,辛酉,,,,,,七九第八天
2048/2/22,星期六,2048,正月,初九,戊辰,龙,0,甲寅,壬戌,,,,,,七九第九天
2048/2/23,星期日,2048,正月,初十 ,戊辰,龙,0,甲寅,癸亥,,,,,,八九第一天
2048/2/24,星期一,2048,正月,十一,戊辰,龙,0,甲寅,甲子,,,,,,八九第二天
2048/2/25,星期二,2048,正月,十二,戊辰,龙,0,甲寅,乙丑,,,,,,八九第三天
2048/2/26,星期三,2048,正月,十三,戊辰,龙,0,甲寅,丙寅,,,,,,八九第四天
2048/2/27,星期四,2048,正月,十四,戊辰,龙,0,甲寅,丁卯,,,,,,八九第五天
2048/2/28,星期五,2048,正月,十五,戊辰,龙,0,甲寅,戊辰,,,,元宵节,,八九第六天
2048/2/29,星期六,2048,正月,十六,戊辰,龙,0,甲寅,己巳,,,,,,八九第七天
2048/3/1,星期日,2048,正月,十七,戊辰,龙,0,甲寅,庚午,,,,,,八九第八天
2048/3/2,星期一,2048,正月,十八,戊辰,龙,0,甲寅,辛未,,,,,,八九第九天
2048/3/3,星期二,2048,正月,十九,戊辰,龙,0,甲寅,壬申,,,,,,九九第一天
2048/3/4,星期三,2048,正月,二十,戊辰,龙,0,甲寅,癸酉,,,,,,九九第二天
2048/3/5,星期四,2048,正月,廿一,戊辰,龙,0,乙卯,甲戌,惊蛰,5:53:23,,,,九九第三天
2048/3/6,星期五,2048,正月,廿二,戊辰,龙,0,乙卯,乙亥,,,,,,九九第四天
2048/3/7,星期六,2048,正月,廿三,戊辰,龙,0,乙卯,丙子,,,,,,九九第五天
2048/3/8,星期日,2048,正月,廿四,戊辰,龙,0,乙卯,丁丑,,,妇女节,,,九九第六天
2048/3/9,星期一,2048,正月,廿五,戊辰,龙,0,乙卯,戊寅,,,,,,九九第七天
2048/3/10,星期二,2048,正月,廿六,戊辰,龙,0,乙卯,己卯,,,,,,九九第八天
2048/3/11,星期三,2048,正月,廿七,戊辰,龙,0,乙卯,庚辰,,,,,,九九第九天
2048/3/12,星期四,2048,正月,廿八,戊辰,龙,0,乙卯,辛巳,,,植树节,,,
2048/3/13,星期五,2048,正月,廿九,戊辰,龙,0,乙卯,壬午,,,,,,
2048/3/14,星期六,2048,二月,初一,戊辰,龙,0,乙卯,癸未,,,,,,
2048/3/15,星期日,2048,二月,初二,戊辰,龙,0,乙卯,甲申,,,,龙抬头,,
2048/3/16,星期一,2048,二月,初三,戊辰,龙,0,乙卯,乙酉,,,,,,
2048/3/17,星期二,2048,二月,初四,戊辰,龙,0,乙卯,丙戌,,,,,,
2048/3/18,星期三,2048,二月,初五,戊辰,龙,0,乙卯,丁亥,,,,,,
2048/3/19,星期四,2048,二月,初六,戊辰,龙,0,乙卯,戊子,,,,,,
2048/3/20,星期五,2048,二月,初七,戊辰,龙,0,乙卯,己丑,春分,6:33:05,,,,
2048/3/21,星期六,2048,二月,初八,戊辰,龙,0,乙卯,庚寅,,,,,,
2048/3/22,星期日,2048,二月,初九,戊辰,龙,0,乙卯,辛卯,,,,,,
2048/3/23,星期一,2048,二月,初十 ,戊辰,龙,0,乙卯,壬辰,,,,,,
2048/3/24,星期二,2048,二月,十一,戊辰,龙,0,乙卯,癸巳,,,,,,
2048/3/25,星期三,2048,二月,十二,戊辰,龙,0,乙卯,甲午,,,,,,
2048/3/26,星期四,2048,二月,十三,戊辰,龙,0,乙卯,乙未,,,,,,
2048/3/27,星期五,2048,二月,十四,戊辰,龙,0,乙卯,丙申,,,,,,
2048/3/28,星期六,2048,二月,十五,戊辰,龙,0,乙卯,丁酉,,,,,,
2048/3/29,星期日,2048,二月,十六,戊辰,龙,0,乙卯,戊戌,,,,,,
2048/3/30,星期一,2048,二月,十七,戊辰,龙,0,乙卯,己亥,,,,,,
2048/3/31,星期二,2048,二月,十八,戊辰,龙,0,乙卯,庚子,,,,,,
2048/4/1,星期三,2048,二月,十九,戊辰,龙,0,乙卯,辛丑,,,愚人节,,,
2048/4/2,星期四,2048,二月,二十,戊辰,龙,0,乙卯,壬寅,,,,,,
2048/4/3,星期五,2048,二月,廿一,戊辰,龙,0,乙卯,癸卯,,,,,,
2048/4/4,星期六,2048,二月,廿二,戊辰,龙,0,丙辰,甲辰,清明,10:24:32,,,,
2048/4/5,星期日,2048,二月,廿三,戊辰,龙,0,丙辰,乙巳,,,,,,
2048/4/6,星期一,2048,二月,廿四,戊辰,龙,0,丙辰,丙午,,,,,,
